time(h:m:s),ax,ay,az,anorm,rx,ry,rz,mx(raw),my(raw),mz(raw),mx(calib),my(calib),mz(calib),mx(calib&flt),my(calib&flt),mz(calib&flt),azimuth(calib),azimuth(calib&flt)
23:59:02,-0.239608,-0.855952,0.611464,1.07887,-40.4841,-4.81663,145.474,19.2,53.7,-116.4,19.2,53.7,-116.4,17.4,34.35,-109.65,110.074,117.265
23:59:02,-0.24888,-0.859856,0.59292,1.07371,-43.0448,-18.23,129.073,18.9,57,-116.7,18.9,57,-116.7,17.55,34.8,-110.55,108.744,117.162
23:59:02,-0.242536,-0.87962,0.5734,1.07766,-33.1982,-40.7889,101.302,16.8,57.6,-117,16.8,57.6,-117,17.55,35.1,-112.5,106.66,116.965
23:59:02,-0.225456,-0.878888,0.586088,1.08017,-15.0596,-62.4943,74.3834,17.1,59.1,-117.9,17.1,59.1,-117.9,17.55,37.65,-113.1,106.537,115.392
23:59:02,-0.164456,-0.823012,0.573888,1.01673,-4.72518,-78.3465,54.5682,17.1,60.3,-116.7,17.1,60.3,-116.7,17.55,39.9,-113.7,106.232,114.142
23:59:02,-0.1098,-0.828136,0.587552,1.02131,-9.99908,-86.8213,43.4106,17.25,60.75,-117.15,17.25,60.75,-117.15,17.55,41.85,-114.45,106.252,113.151
23:59:02,-0.057828,-0.840824,0.576084,1.02088,-18.5654,-85.9982,45.2702,16.5,62.7,-116.1,16.5,62.7,-116.1,17.55,44.7,-114.9,105.144,111.836
23:59:02,-0.01464,-0.803736,0.526552,0.96097,-23.4734,-78.7732,57.1899,15.9,62.1,-116.1,15.9,62.1,-116.1,17.55,49.2,-115.5,104.761,110.032
23:59:02,-0.006588,-0.837896,0.502396,0.976993,-16.3704,-67.3109,77.1575,14.55,65.85,-115.65,14.55,65.85,-115.65,17.55,52.65,-115.65,102.86,108.835
23:59:02,-0.02562,-0.851804,0.546804,1.01253,6.88961,-50.6966,106.606,14.1,67.2,-115.5,14.1,67.2,-115.5,17.25,53.7,-115.65,102.25,108.209
23:59:02,-0.06344,-0.83204,0.569008,1.00999,17.0106,-40.1183,123.647,13.8,69.3,-113.4,13.8,69.3,-113.4,17.25,57,-115.65,101.662,107.237
23:59:02,-0.127124,-0.767624,0.559492,0.958352,4.99954,-35.8199,128.007,11.7,71.1,-113.1,11.7,71.1,-113.1,17.25,57.6,-115.65,99.7447,107.072
23:59:02,-0.17812,-0.715408,0.54656,0.917749,-13.1695,-39.4476,120.416,9.6,72.3,-112.8,9.6,72.3,-112.8,17.25,59.1,-115.65,97.9635,106.671
23:59:02,-0.217404,-0.699304,0.526552,0.901969,-37.2832,-51.6111,100.905,8.55,74.25,-114.45,8.55,74.25,-114.45,17.1,60.3,-115.65,96.9688,106.232
23:59:02,-0.22692,-0.693448,0.487512,0.877514,-55.4217,-69.3839,74.5053,7.95,73.05,-113.55,7.95,73.05,-113.55,17.1,60.75,-115.65,96.611,106.121
23:59:02,-0.235216,-0.770064,0.507276,0.951659,-60.6347,-89.3515,45.1178,7.2,75.9,-111.6,7.2,75.9,-111.6,16.8,62.1,-115.65,95.819,105.538
23:59:02,-0.20374,-0.791292,0.519964,0.968512,-52.0684,-114.532,8.1395,6.75,76.05,-110.25,6.75,76.05,-110.25,16.5,62.7,-115.5,95.4721,105.144
23:59:02,-0.133468,-0.807884,0.539728,0.980712,-47.1908,-129.104,-15.8827,9,74.4,-108.6,9,74.4,-108.6,15.9,65.85,-115.5,97.2974,103.975
23:59:02,-0.088816,-0.815448,0.549488,0.98731,-48.8979,-130.964,-22.1931,8.85,74.85,-106.65,8.85,74.85,-106.65,14.55,67.2,-115.5,97.1431,102.617
23:59:02,-0.043676,-0.818132,0.58682,1.00777,-59.4762,-123.129,-15.0596,8.1,73.8,-105.9,8.1,73.8,-105.9,14.1,69.3,-114.45,96.6635,101.901
23:59:02,0.041968,-0.83936,0.522404,0.989542,-70.4508,-102.765,10.6393,8.1,74.7,-106.2,8.1,74.7,-106.2,13.8,71.1,-113.55,96.5886,101.384
23:59:02,0.02196,-0.950136,0.541192,1.09368,-63.5917,-82.6144,41.2157,7.05,75.75,-104.55,7.05,75.75,-104.55,11.7,72.3,-113.4,95.7172,99.5922
23:59:03,-0.003904,-1.00552,0.594384,1.16807,-39.2037,-63.043,74.2615,6,75.6,-104.4,6,75.6,-104.4,9.6,73.05,-113.1,94.9378,97.8867
23:59:03,-0.03416,-0.81252,0.528504,0.969883,-23.9002,-47.4347,101.332,5.1,77.1,-102.6,5.1,77.1,-102.6,9,73.8,-112.8,94.1845,97.353
23:59:03,-0.130784,-0.91378,0.655384,1.13209,-18.8092,-40.4841,111.849,1.05,78.75,-103.95,1.05,78.75,-103.95,8.85,74.25,-111.6,91.1639,97.1971
23:59:03,-0.195688,-0.900848,0.650504,1.12826,-25.6074,-43.1058,107.185,1.5,79.5,-102.3,1.5,79.5,-102.3,8.55,74.4,-110.25,91.4809,96.9556
23:59:03,-0.265472,-0.90402,0.630008,1.13342,-35.1492,-57.1594,86.0287,-0.3,79.5,-102.3,-0.3,79.5,-102.3,8.1,74.7,-108.6,90.1838,96.5886
23:59:03,-0.289384,-0.886696,0.614392,1.11689,-40.3621,-77.7977,55.6656,-1.05,78.75,-100.95,-1.05,78.75,-100.95,8.1,74.85,-106.65,89.6361,96.5763
23:59:03,-0.286944,-0.918172,0.62586,1.14764,-41.3986,-101.302,20.7908,-0.6,78.9,-100.5,-0.6,78.9,-100.5,7.95,75.6,-106.2,89.9643,96.4031
23:59:03,-0.282552,-0.995032,0.659776,1.22688,-42.8619,-124.257,-14.5718,0,79.2,-98.4,0,79.2,-98.4,7.2,75.75,-105.9,90.4,95.8296
23:59:03,-0.253272,-1.0165,0.676368,1.24696,-42.4961,-137.365,-35.4845,-0.45,75.45,-94.95,-0.45,75.45,-94.95,7.05,75.75,-104.55,90.0583,95.7172
23:59:03,-0.171044,-0.965752,0.646356,1.17461,-41.5206,-148.645,-55.6961,2.7,75.9,-91.8,2.7,75.9,-91.8,6.75,75.9,-104.4,92.4373,95.4821
23:59:03,-0.10004,-0.955992,0.618784,1.14316,-41.8864,-149.864,-62.1284,4.05,73.95,-90.45,4.05,73.95,-90.45,6,75.9,-103.95,93.5348,94.9199
23:59:03,-0.06344,-0.995764,0.615856,1.17254,-34.2347,-141.999,-53.3792,4.65,71.25,-88.05,4.65,71.25,-88.05,5.1,75.9,-102.6,94.134,94.2441
23:59:03,-0.054656,-0.976488,0.618296,1.15707,-19.0836,-131.025,-37.8014,4.65,70.95,-86.85,4.65,70.95,-86.85,4.65,75.9,-102.3,94.1498,93.9058
23:59:03,-0.086132,-0.91378,0.644892,1.12174,-16.1875,-120.294,-22.9552,3.45,69.75,-84.75,3.45,69.75,-84.75,4.65,75.75,-102.3,93.2317,93.9128
23:59:03,-0.130784,-0.8662,0.68076,1.10943,-33.0457,-112.734,-15.6083,4.95,68.55,-85.05,4.95,68.55,-85.05,4.65,75.6,-100.95,94.5302,93.9197
23:59:03,-0.18544,-0.922076,0.707356,1.17685,-74.6273,-112.215,-23.5954,7.95,65.25,-84.45,7.95,65.25,-84.45,4.65,75.6,-100.5,97.3466,93.9197
23:59:03,-0.201056,-0.910608,0.67832,1.15315,-117.245,-116.819,-42.4351,9.9,65.1,-86.4,9.9,65.1,-86.4,4.65,75.6,-98.4,99.0469,93.9197
23:59:03,-0.173972,-0.84546,0.598288,1.05025,-142.456,-123.037,-66.4573,10.95,61.65,-86.85,10.95,61.65,-86.85,4.65,75.6,-94.95,100.472,93.9197
23:59:03,-0.140544,-0.826672,0.49044,0.971427,-147.73,-126.879,-88.2846,13.2,60.9,-88.2,13.2,60.9,-88.2,4.65,75.6,-91.8,102.63,93.9197
23:59:03,-0.090768,-0.746396,0.467016,0.885127,-131.421,-126.452,-103.009,15.75,57.45,-90.75,15.75,57.45,-90.75,4.65,75.45,-90.75,105.731,93.9267
23:59:03,-0.015616,-0.594384,0.377712,0.704416,-122.062,-117.52,-110.691,17.1,52.5,-90.9,17.1,52.5,-90.9,4.65,73.95,-90.75,108.441,93.998
23:59:03,0.016592,-0.494344,0.370392,0.617933,-121.33,-105.478,-108.161,17.1,50.4,-93.3,17.1,50.4,-93.3,4.65,71.25,-90.75,109.141,94.134
23:59:03,0.065148,-0.327936,0.286944,0.440594,-153.37,-87.9492,-100.082,19.65,47.85,-98.85,19.65,47.85,-98.85,4.65,70.95,-90.75,112.726,94.1498
23:59:03,0.081252,-0.422852,0.328912,0.541838,-182.94,-61.5187,-83.8947,20.55,46.65,-102.15,20.55,46.65,-102.15,4.95,69.75,-90.75,114.174,94.4593
23:59:03,0.077104,-0.296704,0.58316,0.658828,-223.882,-39.6915,-69.201,19.95,45.45,-107.55,19.95,45.45,-107.55,7.95,68.55,-90.75,114.099,97.0153
23:59:03,0.15006,-0.583648,0.344284,0.694042,-341.889,-10.5173,-48.2273,18,43.5,-118.8,18,43.5,-118.8,9.9,65.25,-90.75,112.879,99.0274
23:59:03,0.2379,-0.792756,0.1586,0.842741,-328.537,28.4425,18.9007,16.35,46.05,-124.95,16.35,46.05,-124.95,10.95,65.1,-90.75,109.947,99.9479
23:59:03,0.188856,-1.5333,0.20496,1.55842,-151.876,53.1049,98.4056,16.35,46.35,-124.35,16.35,46.35,-124.35,13.2,61.65,-90.75,109.83,102.485
23:59:03,0.315492,-1.29832,-0.004636,1.33611,216.779,83.0107,183.398,19.2,51.6,-114.3,19.2,51.6,-114.3,15.75,60.9,-90.75,110.81,104.9
23:59:03,0.166896,-0.47336,0.25132,0.561325,503.368,156.266,231.534,18.6,54.6,-104.4,18.6,54.6,-104.4,16.35,57.45,-90.75,109.212,106.286
23:59:03,8.08811,-2.94947,2.0823,8.85736,281.895,245.557,154.224,16.5,59.7,-99.6,16.5,59.7,-99.6,16.35,57.45,-90.9,105.85,106.286
23:59:03,1.32394,-0.519232,1.21219,1.86865,112.002,310.825,-132.061,17.4,57.6,-100.5,17.4,57.6,-100.5,16.5,57.45,-93.3,107.209,106.424
23:59:04,-0.26474,-0.163236,0.3233,0.448616,-159.863,254.062,-279.426,19.2,52.8,-108,19.2,52.8,-108,17.1,54.6,-98.85,110.383,107.79
23:59:04,-0.217648,-0.33672,0.089792,0.410869,-278.084,259.976,-293.022,19.05,47.55,-112.05,19.05,47.55,-112.05,17.1,52.8,-99.6,112.233,108.345
23:59:04,-0.152012,-0.470676,0.020008,0.495019,-282.261,265.463,-285.187,17.4,42,-117.3,17.4,42,-117.3,17.4,52.5,-100.5,112.904,108.737
23:59:04,-0.179096,-0.784216,-0.016104,0.804568,-221.077,269.853,-279.852,15.75,31.65,-121.95,15.75,31.65,-121.95,17.4,51.6,-102.15,116.856,109.035
23:59:04,0.553392,-1.14509,0.328912,1.31364,-131.817,259.153,-205.743,13.8,30.9,-120.6,13.8,30.9,-120.6,17.4,50.4,-104.4,114.466,109.447
23:59:04,1.17754,-1.88075,0.305,2.23984,-144.621,200.347,35.0577,12.75,31.65,-117.75,12.75,31.65,-117.75,17.4,47.85,-107.55,112.342,110.383
23:59:04,0.67344,-0.745664,0.22082,1.02874,109.563,99.2896,-3.96305,15.45,29.85,-115.05,15.45,29.85,-115.05,17.4,47.55,-108,117.766,110.499
23:59:04,0.406992,-0.315736,0.233264,0.565459,147.121,85.358,25.8513,14.7,30.9,-111,14.7,30.9,-111,17.4,46.65,-111,115.842,110.855
23:59:04,0.713456,-0.104432,0.354288,0.803396,146.023,115.05,42.74,14.7,30.3,-109.2,14.7,30.3,-109.2,17.4,46.35,-111,116.28,110.976
23:59:04,0.772016,-0.253028,0.519964,0.96457,91.6074,153.035,45.6665,15.15,33.45,-105.45,15.15,33.45,-105.45,17.4,46.05,-111,114.766,111.099
23:59:04,0.626104,-0.255712,0.449448,0.812033,48.1053,173.825,36.8259,16.05,32.85,-103.65,16.05,32.85,-103.65,16.5,45.45,-111,116.439,110.353
23:59:04,0.431392,-0.307196,0.374784,0.648792,27.1926,202.207,45.1483,16.65,35.25,-99.45,16.65,35.25,-99.45,16.5,43.5,-111,115.683,111.172
23:59:04,0.289872,-0.354288,0.312808,0.554432,25.7293,236.137,62.4943,15.3,37.5,-98.7,15.3,37.5,-98.7,16.35,42,-111,112.595,111.67
23:59:04,0.333792,-0.090768,0.19276,0.395995,29.7838,280.218,89.7783,17.25,40.35,-96.45,17.25,40.35,-96.45,16.35,40.35,-109.2,113.547,112.458
23:59:04,-4.60965,-2.2121,3.56094,6.23077,28.7169,322.409,118.648,15.75,39.15,-98.85,15.75,39.15,-98.85,16.35,39.15,-108,112.315,113.067
23:59:04,-0.654164,-0.448228,1.37372,1.58617,35.1187,-3.6582,28.412,16.95,44.25,-94.95,16.95,44.25,-94.95,16.5,39.15,-105.45,111.359,113.253
23:59:04,-0.16836,-0.21472,0.169824,0.321388,-1.09746,52.6781,41.9474,17.25,43.65,-94.35,17.25,43.65,-94.35,16.5,39.15,-104.4,111.963,113.253
23:59:04,-0.124196,-0.184464,0.351116,0.415613,9.78569,-6.73719,5.73118,18.3,44.1,-94.5,18.3,44.1,-94.5,16.5,39.15,-103.65,112.937,113.253
23:59:04,-0.18056,-0.003904,0.292312,0.343604,-2.19492,-115.721,-46.3372,17.7,42.6,-95.1,17.7,42.6,-95.1,16.65,39.15,-103.65,112.963,113.439
23:59:04,0.4636,-0.879376,2.1372,2.35708,-57.5252,-30.3326,4.51178,17.7,43.5,-96.6,17.7,43.5,-96.6,16.65,39.15,-103.65,112.541,113.439
23:59:04,0.0793,-0.089304,0.175436,0.21223,-50.2393,1.73765,-3.84111,19.2,41.7,-99,19.2,41.7,-99,16.65,39.15,-99.45,115.123,113.439
23:59:04,-0.005368,-0.891088,1.49718,1.7423,-89.0772,0.54873,9.93811,19.5,43.2,-101.1,19.5,43.2,-101.1,16.65,39.15,-99.45,114.694,113.439
23:59:04,-0.056852,-0.598776,0.81008,1.00896,-97.5215,2.16444,2.07298,18.75,45.15,-103.05,18.75,45.15,-103.05,16.65,39.15,-99.45,112.952,113.439
23:59:04,-0.039528,-0.487512,0.648064,0.811922,-102.795,3.10947,-9.45035,19.35,43.05,-103.35,19.35,43.05,-103.35,16.95,40.35,-99.45,114.603,113.186
23:59:04,0.026352,-0.79178,0.7991,1.12524,-119.593,3.59723,-14.145,18.9,42.3,-106.2,18.9,42.3,-106.2,17.25,41.7,-99.45,114.475,112.873
23:59:04,0.051728,-0.745176,0.595848,0.955509,-98.3751,2.37783,-4.72518,19.5,42,-109.5,19.5,42,-109.5,17.25,42,-99.45,115.305,112.729
23:59:04,-0.000488,-0.846192,0.609024,1.04257,-85.1751,2.62171,-0.06097,18.6,41.7,-109.8,18.6,41.7,-109.8,17.7,42,-99.45,114.439,113.252
23:59:04,-0.04514,-0.83082,0.537532,0.990576,-74.0481,1.12794,-3.56675,20.7,42.3,-111.9,20.7,42.3,-111.9,17.7,42.3,-99.45,116.475,113.106
23:59:04,0.044896,-0.851072,0.543632,1.01088,-57.7996,-1.46328,-5.18245,19.05,41.25,-112.95,19.05,41.25,-112.95,18.3,42.3,-99.45,115.188,113.794
23:59:04,0.02196,-0.864492,0.519964,1.00905,-45.9409,-0.152425,-2.86559,18.45,42.15,-113.55,18.45,42.15,-113.55,18.45,42.3,-99.45,114.04,113.965
23:59:04,-0.01464,-0.874496,0.488,1.00155,-33.1067,-0.85358,-1.2194,18.75,42.45,-114.15,18.75,42.45,-114.15,18.6,42.3,-99.45,114.231,114.136
23:59:04,0.00732,-0.880108,0.493612,1.00911,-19.0226,-1.49377,-2.10346,18.15,42.15,-115.05,18.15,42.15,-115.05,18.6,42.3,-101.1,113.697,114.136
23:59:04,0.01708,-0.864736,0.514108,1.00616,-3.17044,-1.40231,-0.579215,17.85,42.15,-114.45,17.85,42.15,-114.45,18.6,42.3,-103.05,113.352,114.136
23:59:05,-0.010248,-0.857904,0.51728,1.00184,6.21894,-1.70716,0.24388,20.1,42.3,-114.6,20.1,42.3,-114.6,18.75,42.3,-103.35,115.816,114.306
23:59:05,0.018788,-0.83692,0.534848,0.993403,12.9561,-1.98152,-0.18291,18.75,42.15,-114.45,18.75,42.15,-114.45,18.75,42.3,-106.2,114.381,114.306
23:59:05,0.009272,-0.81008,0.554856,0.981927,15.2425,-1.34134,0.73164,17.7,42.9,-113.4,17.7,42.9,-113.4,18.75,42.3,-109.5,112.82,114.306
23:59:05,-0.003416,-0.798368,0.574132,0.983377,13.3524,-1.67668,0.457275,18.45,42.75,-113.55,18.45,42.75,-113.55,18.75,42.3,-109.8,113.744,114.306
23:59:05,0.010736,-0.796904,0.574864,0.98267,9.57229,-1.95104,-0.42679,18.45,42.15,-112.95,18.45,42.15,-112.95,18.75,42.3,-111.9,114.04,114.306
23:59:05,0.01098,-0.782752,0.588284,0.979234,4.42033,-1.64619,-0.06097,20.1,42.9,-112.5,20.1,42.9,-112.5,18.75,42.3,-112.5,115.505,114.306
23:59:05,-0.00244,-0.77836,0.593408,0.978766,-1.46328,-1.52425,-0.18291,18,42,-111.6,18,42,-111.6,18.75,42.3,-112.5,113.599,114.306
23:59:05,0.010004,-0.79544,0.58316,0.986357,-6.79815,-1.70716,-1.00601,19.2,42,-114,19.2,42,-114,18.75,42.3,-112.95,114.967,114.306
23:59:05,0.007808,-0.809592,0.571936,0.991267,-9.69423,-1.52425,-0.91455,18.3,42.3,-113.1,18.3,42.3,-113.1,18.75,42.3,-112.95,113.794,114.306
23:59:05,0.005368,-0.818132,0.557296,0.989923,-9.78569,-1.55473,-0.91455,18,42.6,-113.1,18,42.6,-113.1,18.75,42.3,-113.1,113.306,114.306
23:59:05,0.007808,-0.831552,0.559736,1.00242,-8.16998,-1.64619,-0.97552,18.75,42.15,-114.15,18.75,42.15,-114.15,18.75,42.15,-113.1,114.381,114.381
23:59:05,0.00976,-0.830332,0.553148,0.997757,-5.39585,-1.64619,-0.73164,20.4,42.6,-112.8,20.4,42.6,-112.8,18.75,42.15,-113.1,115.989,114.381
23:59:05,0.00732,-0.821792,0.556076,0.992278,-1.64619,-1.61571,-0.48776,19.95,43.65,-112.95,19.95,43.65,-112.95,18.75,42.3,-113.1,114.963,114.306
23:59:05,0.010736,-0.8174,0.564128,0.993226,0.06097,-1.64619,-0.42679,19.05,41.55,-112.35,19.05,41.55,-112.35,18.75,42.3,-113.1,115.031,114.306
23:59:05,0.006832,-0.808128,0.566324,0.986834,-0.06097,-1.61571,-0.335335,18.45,42.15,-114.15,18.45,42.15,-114.15,18.75,42.15,-113.4,114.04,114.381
23:59:05,0.00976,-0.806176,0.569496,0.987087,-0.97552,-1.70716,-0.48776,18.6,42.3,-113.4,18.6,42.3,-113.4,18.6,42.3,-113.4,114.136,114.136
23:59:05,0.008784,-0.808372,0.569496,0.988872,-2.59123,-1.64619,-0.54873,18,42.3,-112.8,18,42.3,-112.8,18.6,42.3,-113.4,113.451,114.136
23:59:05,0.006588,-0.813496,0.55998,0.987622,-4.17645,-1.61571,-0.701155,19.05,41.85,-112.95,19.05,41.85,-112.95,18.6,42.3,-113.1,114.875,114.136
23:59:05,0.008784,-0.813496,0.562176,0.988886,-4.51178,-1.64619,-0.67067,18.45,42.75,-113.55,18.45,42.75,-113.55,18.6,42.3,-113.1,113.744,114.136
23:59:05,0.0061,-0.814228,0.557296,0.986703,-3.8716,-1.61571,-0.6097,19.65,41.25,-112.65,19.65,41.25,-112.65,18.75,42.3,-113.1,115.871,114.306
23:59:05,0.007808,-0.817888,0.56364,0.993324,-2.98753,-1.64619,-0.6097,20.1,42.3,-114.6,20.1,42.3,-114.6,18.75,42.3,-113.1,115.816,114.306
23:59:05,0.007808,-0.815936,0.557052,0.987988,-2.22541,-1.70716,-0.518245,19.35,42.75,-112.95,19.35,42.75,-112.95,18.75,42.3,-112.95,114.753,114.306
23:59:05,0.005856,-0.81252,0.565836,0.990148,-2.07298,-1.70716,-0.518245,18.3,44.1,-113.4,18.3,44.1,-113.4,18.75,42.3,-112.95,112.937,114.306
23:59:05,0.008296,-0.814472,0.564616,0.991072,-2.31686,-1.64619,-0.48776,18.15,42.75,-113.85,18.15,42.75,-113.85,18.75,42.3,-112.95,113.404,114.306
23:59:05,0.008418,-0.813252,0.562176,0.988682,-3.00277,-1.63095,-0.579215,19.8,41.7,-113.7,19.8,41.7,-113.7,19.05,42.3,-113.1,115.799,114.645
23:59:05,0.007564,-0.813252,0.560468,0.987705,-3.10947,-1.61571,-0.579215,18.6,44.1,-114.3,18.6,44.1,-114.3,18.75,42.3,-113.1,113.268,114.306
23:59:05,0.010004,-0.813984,0.55876,0.987362,-2.80462,-1.61571,-0.579215,19.5,41.1,-112.8,19.5,41.1,-112.8,19.05,42.3,-113.1,115.782,114.645
23:59:05,0.005612,-0.813496,0.557784,0.986372,-2.65219,-1.70716,-0.54873,19.05,41.55,-113.25,19.05,41.55,-113.25,19.05,42.3,-113.1,115.031,114.645
23:59:05,0.006344,-0.814472,0.55998,0.988424,-2.65219,-1.64619,-0.579215,19.35,40.95,-113.25,19.35,40.95,-113.25,19.05,42.3,-113.25,115.692,114.645
23:59:06,0.007808,-0.816424,0.55388,0.986606,-2.83511,-1.70716,-0.6097,18,42.3,-112.8,18,42.3,-112.8,19.05,42.3,-113.25,113.451,114.645
23:59:06,0.00488,-0.812764,0.560468,0.987286,-2.89608,-1.64619,-0.579215,18.15,42.75,-112.35,18.15,42.75,-112.35,19.05,42.3,-112.95,113.404,114.645
23:59:06,0.007564,-0.814716,0.561932,0.989741,-2.80462,-1.61571,-0.579215,19.05,42.45,-113.25,19.05,42.45,-113.25,19.05,42.3,-113.25,114.569,114.645
23:59:06,0.006344,-0.81252,0.560224,0.986955,-2.68268,-1.64619,-0.54873,18.3,40.8,-112.5,18.3,40.8,-112.5,19.05,42.3,-113.25,114.558,114.645
23:59:06,0.006588,-0.81496,0.560712,0.989243,-2.68268,-1.64619,-0.54873,18,42.9,-113.4,18,42.9,-113.4,18.6,42.3,-113.25,113.162,114.136
23:59:06,0.010248,-0.817888,0.557784,0.990035,-2.74365,-1.67667,-0.54873,18.9,42,-113.4,18.9,42,-113.4,18.9,42.3,-113.25,114.628,114.475
23:59:06,0.004392,-0.813008,0.565592,0.990402,-2.80462,-1.70716,-0.54873,18.3,41.1,-113.4,18.3,41.1,-113.4,18.9,42.3,-113.25,114.401,114.475
23:59:06,0.006344,-0.814472,0.564372,0.990919,-2.86559,-1.70716,-0.54873,18.75,41.55,-113.25,18.75,41.55,-113.25,18.9,42.3,-113.25,114.688,114.475
23:59:06,0.009272,-0.817156,0.559004,0.990109,-2.98753,-1.67667,-0.579215,18.75,42.75,-113.55,18.75,42.75,-113.55,18.75,42.3,-113.25,114.082,114.306
23:59:06,0.006344,-0.813008,0.556808,0.985422,-2.92656,-1.64619,-0.54873,18.6,41.4,-114.9,18.6,41.4,-114.9,18.75,42.3,-113.25,114.593,114.306
23:59:06,0.007564,-0.815936,0.560224,0.989778,-2.98753,-1.70716,-0.518245,18.6,42,-113.7,18.6,42,-113.7,18.75,42.3,-113.4,114.286,114.306
23:59:06,0.011224,-0.813008,0.558272,0.986294,-2.95704,-1.64619,-0.518245,17.55,42.15,-113.85,17.55,42.15,-113.85,18.6,42.15,-113.4,113.005,114.211
23:59:06,0.005368,-0.813496,0.557296,0.986095,-2.86559,-1.64619,-0.54873,18.75,42.15,-113.55,18.75,42.15,-113.55,18.6,42.15,-113.4,114.381,114.211
23:59:06,0.00976,-0.814716,0.559492,0.988377,-2.92656,-1.67667,-0.54873,18.9,41.7,-113.1,18.9,41.7,-113.1,18.75,42,-113.4,114.782,114.457
23:59:06,0.001952,-0.813984,0.557296,0.986485,-2.80462,-1.64619,-0.54873,19.5,42.9,-114,19.5,42.9,-114,18.75,42,-113.4,114.844,114.457
23:59:06,0.0061,-0.81496,0.560956,0.989378,-2.80462,-1.64619,-0.518245,19.05,42.15,-112.95,19.05,42.15,-112.95,18.75,42.15,-113.25,114.721,114.381
23:59:06,0.008296,-0.815936,0.560224,0.989783,-2.92656,-1.58522,-0.48776,18.75,42.15,-113.25,18.75,42.15,-113.25,18.75,42.15,-113.25,114.381,114.381
23:59:06,0.01098,-0.816668,0.556076,0.988073,-3.07899,-1.67667,-0.6097,19.35,42.75,-113.55,19.35,42.75,-113.55,18.75,42.15,-113.25,114.753,114.381
23:59:06,0.006832,-0.815936,0.561688,0.990602,-3.0485,-1.64619,-0.54873,19.35,42.45,-114.45,19.35,42.45,-114.45,18.75,42.15,-113.4,114.905,114.381
23:59:06,0.006344,-0.81496,0.55632,0.986758,-2.80462,-1.64619,-0.54873,18.6,41.7,-114.3,18.6,41.7,-114.3,18.75,42.15,-113.4,114.439,114.381
23:59:06,0.005856,-0.817888,0.554856,0.988352,-2.74365,-1.64619,-0.6097,18.15,41.85,-113.25,18.15,41.85,-113.25,18.75,42.15,-113.4,113.846,114.381
23:59:06,0.008296,-0.818132,0.560712,0.99187,-2.65219,-1.67667,-0.6097,18.9,42.6,-113.4,18.9,42.6,-113.4,18.75,42.15,-113.4,114.325,114.381
23:59:06,0.009272,-0.818864,0.555832,0.989734,-2.68268,-1.70716,-0.48776,19.05,42.15,-113.25,19.05,42.15,-113.25,18.75,42.15,-113.4,114.721,114.381
23:59:06,0.00732,-0.814716,0.559492,0.988356,-2.86559,-1.64619,-0.54873,19.35,42.45,-112.05,19.35,42.45,-112.05,18.75,42.15,-113.4,114.905,114.381
23:59:06,0.006344,-0.814472,0.560712,0.988839,-2.86559,-1.52425,-0.48776,18.3,42.3,-114,18.3,42.3,-114,18.75,42.15,-113.4,113.794,114.381
23:59:06,0.007808,-0.816912,0.558272,0.989482,-2.92656,-1.64619,-0.54873,19.2,42,-113.4,19.2,42,-113.4,18.75,42.15,-113.4,114.967,114.381
23:59:06,0.00732,-0.813008,0.55876,0.986533,-3.13996,-1.64619,-0.6097,20.25,41.85,-114.15,20.25,41.85,-114.15,18.9,42.15,-113.55,116.221,114.551
23:59:06,0.003904,-0.816912,0.566568,0.994163,-3.23141,-1.64619,-0.6097,19.05,41.85,-113.85,19.05,41.85,-113.85,18.9,42.15,-113.55,114.875,114.551
23:59:06,0.006344,-0.818864,0.557296,0.990534,-3.01802,-1.64619,-0.6097,19.05,41.55,-114.45,19.05,41.55,-114.45,19.05,42.15,-113.55,115.031,114.721
23:59:06,0.007808,-0.816912,0.559248,0.990033,-2.74365,-1.64619,-0.48776,18.15,43.05,-114.15,18.15,43.05,-114.15,19.05,42.15,-113.55,113.26,114.721
23:59:06,0.009028,-0.816912,0.558516,0.98963,-2.4388,-1.70716,-0.54873,20.1,42.9,-113.1,20.1,42.9,-113.1,19.05,42.15,-113.55,115.505,114.721
23:59:06,0.005856,-0.815692,0.559492,0.989151,-2.53026,-1.61571,-0.54873,18.75,42.15,-112.35,18.75,42.15,-112.35,19.05,42.15,-113.4,114.381,114.721
23:59:07,0.009272,-0.812032,0.55876,0.985746,-2.62171,-1.70716,-0.54873,17.55,40.95,-113.25,17.55,40.95,-113.25,19.05,42.15,-113.4,113.599,114.721
23:59:07,0.009028,-0.816912,0.550708,0.985244,-2.80462,-1.64619,-0.6097,18.9,41.4,-113.7,18.9,41.4,-113.7,19.05,42.15,-113.4,114.938,114.721
23:59:07,0.006344,-0.815448,0.566568,0.992973,-2.86559,-1.58522,-0.6097,18.15,43.05,-113.55,18.15,43.05,-113.55,19.05,42.15,-113.4,113.26,114.721
23:59:07,0.007808,-0.81252,0.554856,0.983928,-2.86559,-1.58522,-0.54873,18.15,42.45,-114.15,18.15,42.45,-114.15,18.9,42.15,-113.55,113.55,114.551
23:59:07,0.009516,-0.817156,0.554368,0.987501,-2.68268,-1.64619,-0.579215,19.8,41.7,-112.2,19.8,41.7,-112.2,19.05,42.15,-113.55,115.799,114.721
