time(h:m:s),Satellites,Latitude,Longitude,Altitude,Time,Course,Speed,azimuth(calib&flt)
0:01:36,15,35.6433717,139.523655,25.3,1605680108,210.42,0.35,60.9229
0:01:36,15,35.6433717,139.523655,25.3,1605680108,210.42,0.35,59.8109
0:01:36,15,35.6433717,139.523655,25.3,1605680108,210.42,0.35,58.5825
0:01:36,15,35.6433717,139.523655,25.3,1605680108,210.42,0.35,53.3031
0:01:36,15,35.6433717,139.523655,25.3,1605680108,210.42,0.35,51.964
0:01:36,15,35.6433717,139.523655,25.3,1605680108,210.42,0.35,51.3097
0:01:36,15,35.6433717,139.523655,25.3,1605680108,210.42,0.35,49.4275
0:01:36,15,35.6433717,139.523655,25.3,1605680108,210.42,0.35,46.8968
0:01:36,15,35.6433717,139.523655,25.3,1605680108,210.42,0.35,46.1855
0:01:36,15,35.6433717,139.523655,25.3,1605680108,210.42,0.35,45.8298
0:01:36,15,35.6433717,139.523655,25.3,1605680108,210.42,0.35,44.788
0:01:36,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,44.4491
0:01:36,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,43.7835
0:01:36,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,43.1339
0:01:36,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,42.0373
0:01:36,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,40.6558
0:01:36,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,40.6558
0:01:36,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,40.1895
0:01:36,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,40.1895
0:01:36,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,41.4059
0:01:36,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,41.4059
0:01:36,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,41.4059
0:01:36,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,42.0373
0:01:36,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,41.0961
0:01:36,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,41.5771
0:01:36,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,42.2836
0:01:36,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,42.2836
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,42.8967
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,45.576
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,46.5255
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,47.1757
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,49.1476
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,49.7609
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,52.0374
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,53.5951
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,55.6904
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,53.8695
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,54.2271
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,54.2271
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,55.7954
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,56.5357
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,56.5357
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,56.7763
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,56.7763
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,56.7763
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,56.5357
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,56.5357
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,56.1883
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,53.0709
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,51.7782
0:01:37,15,35.64337,139.5236517,25.3,1605680109,218.98,0.324,47.1406
0:01:37,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,46.5219
0:01:37,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,44.6931
0:01:37,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,44.3784
0:01:37,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,43.121
0:01:37,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,42.1263
0:01:37,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,42.1263
0:01:37,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,40.3974
0:01:38,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,40.0407
0:01:38,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,38.5764
0:01:38,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,38.8622
0:01:38,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,40.0426
0:01:38,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,40.2744
0:01:38,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,40.2744
0:01:38,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,40.2744
0:01:38,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,40.2744
0:01:38,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,40.2744
0:01:38,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,40.2744
0:01:38,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,41.2848
0:01:38,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,43.3856
0:01:38,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,44.1142
0:01:38,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,44.1142
0:01:38,15,35.643365,139.5236483,25.3,1605680110,217.48,0.35,45.131
0:01:38,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,45.131
0:01:38,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,46.5391
0:01:38,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,49.9214
0:01:38,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,49.9214
0:01:38,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,51.4521
0:01:38,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,51.7466
0:01:38,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,52.8879
0:01:38,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,53.1643
0:01:38,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,55.3838
0:01:38,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,61.649
0:01:38,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,64.2897
0:01:38,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,64.9077
0:01:38,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,67.0037
0:01:38,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,67.8015
0:01:38,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,67.8015
0:01:38,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,67.8015
0:01:39,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,69.0835
0:01:39,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,69.0835
0:01:39,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,69.0835
0:01:39,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,69.0835
0:01:39,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,69.0835
0:01:39,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,69.2562
0:01:39,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,69.2562
0:01:39,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,69.2562
0:01:39,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,69.2562
0:01:39,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,69.2562
0:01:39,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,67.8614
0:01:39,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,66.6552
0:01:39,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,66.2168
0:01:39,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,64.7068
0:01:39,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,64.0595
0:01:39,15,35.6433617,139.523645,25.2,1605680111,208.06,0.401,62.7491
0:01:39,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,59.3874
0:01:39,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,59.3874
0:01:39,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,57.7304
0:01:39,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,55.286
0:01:39,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,54.8915
0:01:39,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,53.6989
0:01:39,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,53.6989
0:01:39,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,52.5237
0:01:39,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,49.6422
0:01:39,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,47.8926
0:01:39,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,46.533
0:01:39,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,46.533
0:01:39,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,45.2159
0:01:39,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,43.1339
0:01:39,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,44.8958
0:01:39,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,42.4998
0:01:40,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,42.4998
0:01:40,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,40.6558
0:01:40,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,38.4979
0:01:40,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,39.4449
0:01:40,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,39.4449
0:01:40,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,38.0153
0:01:40,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,38.0153
0:01:40,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,39.8285
0:01:40,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,39.8285
0:01:40,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,39.8285
0:01:40,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,39.8285
0:01:40,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,39.8285
0:01:40,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,41.552
0:01:40,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,42.1722
0:01:40,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,42.8312
0:01:40,15,35.64336,139.5236433,25.2,1605680112,207.72,0.319,43.7103
0:01:40,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,45.5846
0:01:40,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,45.5846
0:01:40,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,46.2073
0:01:40,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,46.8382
0:01:40,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,48.9416
0:01:40,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,51.9122
0:01:40,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,53.4372
0:01:40,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,56.217
0:01:40,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,60.3176
0:01:40,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,61.1134
0:01:40,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,61.1134
0:01:40,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,61.8483
0:01:40,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,64.1315
0:01:40,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,64.1315
0:01:41,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,65.2605
0:01:41,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,65.6416
0:01:41,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,65.6416
0:01:41,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,65.6416
0:01:41,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,66.4109
0:01:41,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,66.4109
0:01:41,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,66.0496
0:01:41,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,65.678
0:01:41,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,65.2957
0:01:41,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,65.1003
0:01:41,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,64.0981
0:01:41,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,63.7001
0:01:41,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,62.8823
0:01:41,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,62.4472
0:01:41,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,61.4226
0:01:41,15,35.6433567,139.52364,25.2,1605680113,212.66,0.36,61.193
0:01:41,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,61.193
0:01:41,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,60.7945
0:01:41,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,60.5595
0:01:41,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,60.5595
0:01:41,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,58.3578
0:01:41,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,57.7225
0:01:41,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,57.3412
0:01:41,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,56.2903
0:01:41,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,56.0183
0:01:41,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,54.2178
0:01:41,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,53.933
0:01:41,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,53.5596
0:01:41,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,51.4521
0:01:41,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,48.7529
0:01:41,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,48.7529
0:01:41,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,46.8488
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,45.549
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,45.2159
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,44.8789
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,43.1718
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,41.4643
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,40.9683
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,40.9683
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,40.3473
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,40.9683
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,41.2848
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,42.7292
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,42.7292
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,45.2026
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,46.533
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,46.8658
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,47.2244
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,49.3162
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,49.6422
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,50.5948
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,50.5948
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,50.958
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,50.958
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,54.9729
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,55.2515
0:01:42,15,35.6433533,139.5236367,25.2,1605680114,211.81,0.376,56.5585
0:01:42,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,56.5585
0:01:42,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,56.9443
0:01:42,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,56.4071
0:01:42,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,56.9443
0:01:42,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,56.9443
0:01:42,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,56.9443
0:01:43,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,56.5585
0:01:43,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,56.1761
0:01:43,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,56.1761
0:01:43,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,55.7972
0:01:43,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,55.7972
0:01:43,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,55.2515
0:01:43,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,55.2515
0:01:43,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,55.3559
0:01:43,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,55.3559
0:01:43,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,55.3559
0:01:43,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,53.2183
0:01:43,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,51.3848
0:01:43,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,51.0695
0:01:43,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,50.4261
0:01:43,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,50.052
0:01:43,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,49.0183
0:01:43,15,35.64335,139.523635,25.1,1605680115,214.05,0.34,49.0183
0:01:43,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,47.2677
0:01:43,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,46.9173
0:01:43,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,46.548
0:01:43,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,45.4671
0:01:43,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,45.4671
0:01:43,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,43.7521
0:01:43,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,43.4216
0:01:43,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,42.7726
0:01:43,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,42.454
0:01:43,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,43.491
0:01:43,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,44.5379
0:01:43,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,44.5379
0:01:43,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,45.1889
0:01:43,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,45.1889
0:01:43,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,46.5291
0:01:44,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,47.1757
0:01:44,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,47.1757
0:01:44,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,47.5062
0:01:44,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,49.7996
0:01:44,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,50.8002
0:01:44,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,53.5951
0:01:44,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,53.8695
0:01:44,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,55.4838
0:01:44,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,57.595
0:01:44,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,57.9641
0:01:44,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,59.3266
0:01:44,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,60.1677
0:01:44,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,62.0922
0:01:44,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,62.9126
0:01:44,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,63.5307
0:01:44,15,35.6433467,139.5236317,25.1,1605680116,215.79,0.386,64.3059
0:01:44,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,64.6957
0:01:44,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,66.1519
0:01:44,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,66.1519
0:01:44,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,66.1519
0:01:44,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,66.1519
0:01:44,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,66.1519
0:01:44,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,66.1519
0:01:44,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,65.4164
0:01:44,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,65.4164
0:01:44,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,64.6895
0:01:44,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,63.2623
0:01:44,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,62.562
0:01:44,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,60.6674
0:01:44,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,60.6674
0:01:44,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,58.4999
0:01:45,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,57.8196
0:01:45,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,56.8181
0:01:45,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,54.4922
0:01:45,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,52.3572
0:01:45,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,49.8656
0:01:45,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,49.8656
0:01:45,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,48.0792
0:01:45,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,47.4685
0:01:45,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,46.8435
0:01:45,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,46.8435
0:01:45,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,47.1667
0:01:45,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,46.8435
0:01:45,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,46.8435
0:01:45,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,47.1667
0:01:45,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,47.1667
0:01:45,15,35.6433433,139.5236283,25.1,1605680117,220.96,0.427,48.1173
0:01:45,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,48.4468
0:01:45,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,48.4468
0:01:45,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,48.7798
0:01:45,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,49.7996
0:01:45,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,51.5109
0:01:45,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,56.2499
0:01:45,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,57.8691
0:01:45,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,60.3232
0:01:45,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,61.2388
0:01:45,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,63.2574
0:01:45,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,64.495
0:01:45,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,64.495
0:01:45,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,64.495
0:01:45,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,64.7029
0:01:45,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,65.1189
0:01:45,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,64.9134
0:01:46,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,66.1863
0:01:46,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,66.1863
0:01:46,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,66.1863
0:01:46,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,65.7591
0:01:46,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,66.1863
0:01:46,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,66.1863
0:01:46,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,66.1863
0:01:46,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,66.1863
0:01:46,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,64.7089
0:01:46,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,64.4888
0:01:46,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,64.0489
0:01:46,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,63.3834
0:01:46,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,61.8464
0:01:46,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,59.3323
0:01:46,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,58.2833
0:01:46,15,35.6433417,139.523625,25.1,1605680118,228.08,0.442,58.2833
0:01:46,15,35.643335,139.5236217,25.1,1605680119,215.3,0.499,57.8691
0:01:46,15,35.643335,139.5236217,25.1,1605680119,215.3,0.499,57.595
0:01:46,15,35.643335,139.5236217,25.1,1605680119,215.3,0.499,56.7745
0:01:46,15,35.643335,139.5236217,25.1,1605680119,215.3,0.499,54.5997
0:01:46,15,35.643335,139.5236217,25.1,1605680119,215.3,0.499,54.5997
0:01:46,15,35.643335,139.5236217,25.1,1605680119,215.3,0.499,51.8945
0:01:46,15,35.643335,139.5236217,25.1,1605680119,215.3,0.499,49.7649
0:01:46,15,35.643335,139.5236217,25.1,1605680119,215.3,0.499,49.7649
0:01:46,15,35.643335,139.5236217,25.1,1605680119,215.3,0.499,49.7649
0:01:46,15,35.643335,139.5236217,25.1,1605680119,215.3,0.499,48.0308
0:01:46,15,35.643335,139.5236217,25.1,1605680119,215.3,0.499,48.0308
0:01:46,15,35.643335,139.5236217,25.1,1605680119,215.3,0.499,47.6695
0:01:46,15,35.643335,139.5236217,25.1,1605680119,215.3,0.499,47.2911
0:01:46,15,35.643335,139.5236217,25.1,1605680119,215.3,0.499,46.5528
