time(h:m:s),TotalReceivedCount,RSSI
22:02:44,0,-999
22:02:44,0,-999
22:02:44,0,-999
22:02:44,0,-999
22:02:44,0,-999
22:02:44,0,-999
22:02:44,0,-999
22:02:44,0,-999
22:02:44,0,-999
22:02:44,0,-999
22:02:44,0,-999
22:02:44,0,-999
22:02:44,0,-999
22:02:44,0,-999
22:02:44,0,-999
22:02:44,0,-999
22:02:44,0,-999
22:02:44,0,-999
22:02:44,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:45,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:46,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:47,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:48,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:49,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:50,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:51,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:52,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:53,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:54,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:55,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:56,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:57,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:58,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:02:59,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:00,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:01,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:02,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:03,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:04,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:05,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:06,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:07,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:08,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:09,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:10,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:11,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:12,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:13,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:14,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:15,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:16,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:17,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:18,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:19,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:20,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:21,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:22,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:23,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:24,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:25,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:26,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:27,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:28,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:29,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:30,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:31,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:32,0,-999
22:03:33,0,-999
22:03:33,0,-999
22:03:33,0,-999
22:03:33,0,-999
22:03:33,0,-999
22:03:33,0,-999
22:03:33,0,-999
22:03:33,0,-999
22:03:33,0,-999
22:03:33,0,-999
