time(h:m:s),ax,ay,az,anorm,rx,ry,rz,mx(raw),my(raw),mz(raw),mx(calib),my(calib),mz(calib),mx(calib&flt),my(calib&flt),mz(calib&flt),azimuth(calib),azimuth(calib&flt)
22:01:15,0.023912,-0.290848,-0.833992,0.883576,-0.54873,0.67067,-1.34134,22.95,-22.95,-79.35,22.95,-22.95,-79.35,24.3,-22.5,-79.2,37.6,35.3974
22:01:15,0.040992,-0.270596,-0.844728,0.887957,-0.457275,0.73164,-1.24988,23.7,-21.9,-80.1,23.7,-21.9,-80.1,24.3,-22.5,-79.35,35.3395,35.3974
22:01:15,0.054412,-0.28182,-0.875716,0.921554,-0.457275,0.67067,-1.24988,25.2,-23.4,-78.3,25.2,-23.4,-78.3,24.3,-22.5,-79.2,35.4789,35.3974
22:01:15,0.040016,-0.304512,-0.879864,0.931928,-0.48776,0.67067,-1.28037,23.4,-22.5,-77.7,23.4,-22.5,-77.7,24.3,-22.5,-79.2,36.4767,35.3974
22:01:15,0.021228,-0.306708,-0.855708,0.909262,-0.579215,0.701155,-1.28037,24.45,-22.05,-78.45,24.45,-22.05,-78.45,24.3,-22.5,-79.2,34.6454,35.3974
22:01:15,0.020008,-0.28792,-0.832528,0.881136,-0.6097,0.73164,-1.28037,25.5,-21.9,-79.8,25.5,-21.9,-79.8,24.45,-22.5,-79.35,33.2568,35.2217
22:01:15,0.041236,-0.273768,-0.836432,0.881061,-0.518245,0.73164,-1.2194,25.2,-22.2,-78.3,25.2,-22.2,-78.3,24.6,-22.35,-79.2,33.9785,34.8563
22:01:15,0.060512,-0.27572,-0.862296,0.907324,-0.48776,0.73164,-1.28037,22.95,-22.65,-79.05,22.95,-22.65,-79.05,24.6,-22.5,-79.05,37.2231,35.0471
22:01:15,0.048068,-0.29402,-0.889624,0.938184,-0.54873,0.762125,-1.28037,24.3,-22.8,-79.5,24.3,-22.8,-79.5,24.6,-22.65,-79.05,35.7759,35.2368
22:01:15,0.027328,-0.30744,-0.872056,0.925066,-0.54873,0.73164,-1.34134,24.3,-22.2,-80.1,24.3,-22.2,-80.1,24.45,-22.5,-79.05,35.0142,35.2217
22:01:15,0.019764,-0.299144,-0.847412,0.89888,-0.579215,0.701155,-1.24988,24.3,-22.2,-80.4,24.3,-22.2,-80.4,24.3,-22.5,-79.05,35.0142,35.3974
22:01:15,0.033672,-0.283528,-0.828136,0.875974,-0.48776,0.6097,-1.28037,24,-22.8,-79.2,24,-22.8,-79.2,24.3,-22.65,-79.2,36.1312,35.5872
22:01:15,0.051728,-0.26718,-0.855464,0.897708,-0.54873,0.73164,-1.24988,22.05,-21.45,-78.45,22.05,-21.45,-78.45,24.3,-22.5,-79.2,36.8098,35.3974
22:01:15,0.059536,-0.284016,-0.881328,0.927873,-0.67067,0.6097,-1.28037,22.8,-21.6,-80.1,22.8,-21.6,-80.1,24.3,-22.2,-79.2,36.0518,35.0142
22:01:15,0.039284,-0.305244,-0.880596,0.932827,-0.579215,0.701155,-1.24988,23.7,-22.5,-78.3,23.7,-22.5,-78.3,24.15,-22.2,-79.2,36.1121,35.1909
22:01:15,0.019032,-0.30988,-0.853024,0.907765,-0.48776,0.6097,-1.2194,23.55,-22.35,-79.05,23.55,-22.35,-79.05,24.15,-22.35,-79.2,36.1024,35.3832
22:01:15,0.022936,-0.288408,-0.835456,0.884133,-0.396305,0.73164,-1.24988,22.95,-22.35,-80.55,22.95,-22.35,-80.55,24,-22.35,-79.2,36.8412,35.5612
22:01:15,0.043432,-0.272304,-0.836432,0.880712,-0.42679,0.67067,-1.28037,23.1,-21.6,-80.1,23.1,-21.6,-80.1,23.7,-22.35,-79.35,35.678,35.9208
22:01:15,0.058072,-0.270352,-0.860344,0.903689,-0.54873,0.67067,-1.28037,24,-20.7,-78.3,24,-20.7,-78.3,23.7,-22.2,-79.2,33.3778,35.7283
22:01:15,0.0549,-0.28914,-0.881816,0.929632,-0.54873,0.67067,-1.31086,23.7,-22.2,-78.9,23.7,-22.2,-78.9,23.7,-22.2,-79.05,35.7283,35.7283
22:01:15,0.030256,-0.306952,-0.882304,0.934663,-0.48776,0.73164,-1.2194,23.7,-22.2,-78.9,23.7,-22.2,-78.9,23.7,-22.2,-79.05,35.7283,35.7283
22:01:15,0.017812,-0.305976,-0.84546,0.8993,-0.48776,0.67067,-1.28037,23.7,-22.2,-80.4,23.7,-22.2,-80.4,23.7,-22.2,-79.05,35.7283,35.7283
22:01:15,0.0244,-0.284992,-0.83692,0.884449,-0.54873,0.73164,-1.28037,22.2,-21.9,-79.8,22.2,-21.9,-79.8,23.7,-22.2,-79.05,37.2102,35.7283
22:01:15,0.049288,-0.272304,-0.848876,0.892843,-0.54873,0.640185,-1.24988,24.6,-21.9,-79.2,24.6,-21.9,-79.2,23.7,-22.2,-79.2,34.2769,35.7283
22:01:15,0.050264,-0.28304,-0.870592,0.916825,-0.6097,0.67067,-1.28037,24.15,-22.65,-80.25,24.15,-22.65,-80.25,23.7,-22.2,-79.2,35.7642,35.7283
22:01:15,0.041724,-0.300608,-0.882304,0.933041,-0.6097,0.67067,-1.24988,24.75,-22.65,-78.15,24.75,-22.65,-78.15,23.7,-22.2,-79.2,35.0632,35.7283
22:01:15,0.024888,-0.311344,-0.85644,0.911616,-0.48776,0.73164,-1.2194,24.9,-24,-78.9,24.9,-24,-78.9,23.7,-22.2,-79.2,36.5456,35.7283
22:01:16,0.023424,-0.290848,-0.838872,0.888171,-0.579215,0.640185,-1.2194,24.75,-22.05,-80.25,24.75,-22.05,-80.25,24,-22.2,-79.2,34.2981,35.3688
22:01:16,0.038552,-0.27572,-0.837408,0.882474,-0.42679,0.85358,-1.2194,25.05,-20.85,-79.95,25.05,-20.85,-79.95,24,-22.2,-79.2,32.3718,35.3688
22:01:16,0.053192,-0.274256,-0.862784,0.906886,-0.48776,0.701155,-1.18892,24.75,-22.65,-78.45,24.75,-22.65,-78.45,24,-22.2,-79.2,35.0632,35.3688
22:01:16,0.049776,-0.288896,-0.892064,0.938998,-0.54873,0.73164,-1.28037,25.05,-22.95,-79.95,25.05,-22.95,-79.95,24,-22.2,-79.2,35.0949,35.3688
22:01:16,0.032452,-0.307196,-0.871568,0.924691,-0.518245,0.73164,-1.24988,23.1,-21,-79.5,23.1,-21,-79.5,23.7,-22.2,-79.2,34.8737,35.7283
22:01:16,0.015128,-0.306952,-0.8418,0.896145,-0.42679,0.67067,-1.2194,22.95,-22.35,-79.65,22.95,-22.35,-79.65,23.7,-22.2,-79.5,36.8412,35.7283
22:01:16,0.029036,-0.284748,-0.831308,0.879203,-0.579215,0.67067,-1.2194,22.95,-22.35,-78.45,22.95,-22.35,-78.45,23.7,-22.2,-79.2,36.8412,35.7283
22:01:16,0.0488,-0.267912,-0.8418,0.884752,-0.42679,0.73164,-1.2194,23.7,-21.6,-79.5,23.7,-21.6,-79.5,23.7,-22.2,-79.5,34.9458,35.7283
22:01:16,0.055632,-0.281576,-0.873764,0.919697,-0.457275,0.67067,-1.24988,23.85,-22.05,-79.65,23.85,-22.05,-79.65,23.85,-22.2,-79.5,35.3543,35.5479
22:01:16,0.032696,-0.303536,-0.878644,0.930171,-0.518245,0.701155,-1.28037,24.3,-23.1,-78,24.3,-23.1,-78,24,-22.2,-79.5,36.1498,35.3688
22:01:16,0.014152,-0.308904,-0.848632,0.903215,-0.73164,0.6097,-1.28037,23.85,-22.35,-78.45,23.85,-22.35,-78.45,24,-22.2,-79.2,35.7404,35.3688
22:01:16,0.027328,-0.287676,-0.834236,0.882867,-0.640185,0.701155,-1.24988,24.6,-22.8,-79.2,24.6,-22.8,-79.2,24.15,-22.2,-79.2,35.4253,35.1909
22:01:16,0.047824,-0.267912,-0.843264,0.886092,-0.6097,0.67067,-1.2194,24.15,-22.65,-78.45,24.15,-22.65,-78.45,24.15,-22.35,-79.2,35.7642,35.3832
22:01:16,0.052948,-0.281088,-0.875472,0.921013,-0.579215,0.701155,-1.24988,26.4,-22.5,-78,26.4,-22.5,-78,24.3,-22.35,-79.2,33.04,35.2064
22:01:16,0.035136,-0.307196,-0.883768,0.936296,-0.518245,0.701155,-1.24988,22.95,-23.55,-78.75,22.95,-23.55,-78.75,24.3,-22.35,-79.2,38.3393,35.2064
22:01:16,0.016104,-0.309392,-0.847168,0.90204,-0.48776,0.73164,-1.28037,23.1,-22.5,-79.2,23.1,-22.5,-79.2,24.3,-22.5,-79.2,36.8462,35.3974
22:01:16,0.024644,-0.289628,-0.831064,0.880431,-0.579215,0.67067,-1.24988,23.55,-21.75,-79.95,23.55,-21.75,-79.95,24.15,-22.5,-79.2,35.3245,35.5743
22:01:16,0.04636,-0.274744,-0.842288,0.887177,-0.48776,0.67067,-1.2194,23.85,-21.15,-79.65,23.85,-21.15,-79.65,24.15,-22.35,-79.2,34.1664,35.3832
22:01:16,0.056852,-0.274012,-0.866444,0.910516,-0.48776,0.67067,-1.18892,23.85,-22.65,-79.05,23.85,-22.65,-79.05,23.85,-22.35,-79.2,36.1217,35.7404
22:01:16,0.047336,-0.30012,-0.892064,0.942386,-0.42679,0.73164,-1.28037,24.6,-21.6,-80.4,24.6,-21.6,-80.4,23.85,-22.35,-79.2,33.8847,35.7404
22:01:16,0.027084,-0.306464,-0.870836,0.923585,-0.54873,0.701155,-1.2194,24.9,-21,-78.6,24.9,-21,-78.6,23.85,-22.35,-79.2,32.7434,35.7404
22:01:16,0.016104,-0.302072,-0.843752,0.896339,-0.67067,0.6097,-1.2194,23.4,-23.1,-79.2,23.4,-23.1,-79.2,23.85,-22.35,-79.2,37.2304,35.7404
22:01:16,0.03172,-0.278892,-0.831796,0.877879,-0.54873,0.701155,-1.24988,24,-21.9,-79.5,24,-21.9,-79.5,23.85,-22.35,-79.2,34.9805,35.7404
22:01:16,0.05368,-0.264496,-0.857904,0.899355,-0.48776,0.67067,-1.2194,23.55,-21.75,-78.45,23.55,-21.75,-78.45,23.85,-22.35,-79.2,35.3245,35.7404
22:01:16,0.053924,-0.287188,-0.885232,0.932213,-0.579215,0.67067,-1.24988,24.9,-22.8,-78,24.9,-22.8,-78,23.85,-22.35,-79.05,35.0792,35.7404
22:01:16,0.032208,-0.305,-0.874984,0.927178,-0.54873,0.6097,-1.34134,24.3,-21.6,-78.9,24.3,-21.6,-78.9,23.85,-22.35,-78.9,34.2335,35.7404
22:01:16,0.019032,-0.30866,-0.851804,0.906203,-0.579215,0.640185,-1.28037,23.85,-20.85,-78.45,23.85,-20.85,-78.45,23.85,-22.05,-78.9,33.7604,35.3543
22:01:16,0.022448,-0.289384,-0.828624,0.877989,-0.42679,0.6097,-1.28037,24.45,-22.35,-77.85,24.45,-22.35,-77.85,24,-22.35,-78.75,35.0308,35.5612
22:01:16,0.043432,-0.274012,-0.8418,0.886339,-0.518245,0.701155,-1.2194,23.7,-22.2,-78.6,23.7,-22.2,-78.6,24,-22.35,-78.6,35.7283,35.5612
22:01:16,0.056608,-0.27572,-0.874496,0.918678,-0.42679,0.73164,-1.34134,25.5,-22.2,-78.9,25.5,-22.2,-78.9,24,-22.2,-78.75,33.6424,35.3688
22:01:16,0.046116,-0.297924,-0.885476,0.935389,-0.457275,0.640185,-1.28037,23.55,-22.35,-77.25,23.55,-22.35,-77.25,24,-22.2,-78.75,36.1024,35.3688
22:01:16,0.025376,-0.307928,-0.869128,0.922414,-0.42679,0.73164,-1.28037,23.7,-23.1,-78.9,23.7,-23.1,-78.9,23.85,-22.2,-78.75,36.8655,35.5479
22:01:17,0.023424,-0.296948,-0.833504,0.88513,-0.48776,0.701155,-1.24988,24.6,-23.7,-79.8,24.6,-23.7,-79.8,23.85,-22.2,-78.9,36.5325,35.5479
22:01:17,0.033672,-0.280112,-0.832528,0.879033,-0.48776,0.79261,-1.28037,22.8,-21.9,-77.7,22.8,-21.9,-77.7,23.85,-22.2,-78.9,36.4465,35.5479
22:01:17,0.05246,-0.27206,-0.858392,0.902001,-0.579215,0.73164,-1.24988,23.85,-21.15,-79.05,23.85,-21.15,-79.05,23.85,-21.9,-78.9,34.1664,35.1594
22:01:17,0.05612,-0.288408,-0.887184,0.934572,-0.54873,0.79261,-1.28037,24.15,-22.05,-79.65,24.15,-22.05,-79.65,23.85,-21.9,-78.9,34.9974,35.1594
22:01:17,0.0366,-0.306708,-0.87474,0.927674,-0.457275,0.640185,-1.28037,24.3,-23.4,-79.5,24.3,-23.4,-79.5,24,-22.05,-78.9,36.5191,35.1752
22:01:17,0.01708,-0.308904,-0.853512,0.907852,-0.48776,0.73164,-1.28037,24.15,-22.65,-79.05,24.15,-22.65,-79.05,24.15,-22.2,-78.9,35.7642,35.1909
22:01:17,0.025132,-0.284016,-0.837652,0.884849,-0.54873,0.67067,-1.2194,25.05,-22.65,-78.75,25.05,-22.65,-78.75,24.15,-22.2,-78.9,34.7196,35.1909
22:01:17,0.04392,-0.268888,-0.839848,0.882935,-0.54873,0.73164,-1.28037,25.2,-22.2,-78.3,25.2,-22.2,-78.3,24.15,-22.2,-78.75,33.9785,35.1909
22:01:17,0.059048,-0.279868,-0.874984,0.920549,-0.518245,0.701155,-1.18892,24.6,-21.6,-78.9,24.6,-21.6,-78.9,24.15,-22.2,-78.9,33.8847,35.1909
22:01:17,0.038796,-0.303292,-0.883768,0.935167,-0.54873,0.67067,-1.28037,23.85,-21.45,-80.25,23.85,-21.45,-80.25,24.15,-22.2,-78.9,34.5673,35.1909
22:01:17,0.01708,-0.308904,-0.850584,0.9051,-0.54873,0.6097,-1.2194,24,-21.9,-78.3,24,-21.9,-78.3,24.15,-22.2,-78.75,34.9805,35.1909
22:01:17,0.022204,-0.29158,-0.830576,0.88055,-0.579215,0.701155,-1.28037,24.45,-20.85,-78.45,24.45,-20.85,-78.45,24.3,-22.2,-78.75,33.0562,35.0142
22:01:17,0.049776,-0.271328,-0.856196,0.899538,-0.48776,0.67067,-1.28037,24.15,-22.65,-79.35,24.15,-22.65,-79.35,24.15,-22.2,-78.9,35.7642,35.1909
22:01:17,0.051484,-0.288164,-0.886208,0.933303,-0.54873,0.73164,-1.24988,24.75,-22.95,-79.35,24.75,-22.95,-79.35,24.15,-22.2,-78.9,35.4389,35.1909
22:01:17,0.03172,-0.306464,-0.879376,0.931788,-0.54873,0.73164,-1.34134,23.55,-22.65,-79.65,23.55,-22.65,-79.65,24.15,-22.2,-78.9,36.484,35.1909
22:01:17,0.017568,-0.305,-0.845948,0.899423,-0.518245,0.701155,-1.2194,22.65,-23.25,-79.05,22.65,-23.25,-79.05,24.15,-22.2,-78.9,38.3489,35.1909
22:01:17,0.033184,-0.27938,-0.82838,0.874853,-0.579215,0.73164,-1.2194,24.6,-21.3,-78.3,24.6,-21.3,-78.3,24.15,-22.2,-78.9,33.4878,35.1909
22:01:17,0.0488,-0.268888,-0.854,0.896659,-0.54873,0.67067,-1.2194,24.3,-23.1,-77.1,24.3,-23.1,-77.1,24.15,-22.35,-78.9,36.1498,35.3832
22:01:17,0.054656,-0.289872,-0.878156,0.926375,-0.54873,0.6097,-1.28037,24.45,-23.85,-78.15,24.45,-23.85,-78.15,24.3,-22.65,-78.9,36.8883,35.5872
22:01:17,0.0305,-0.310124,-0.872544,0.92652,-0.42679,0.701155,-1.18892,23.7,-22.5,-78.9,23.7,-22.5,-78.9,24.3,-22.5,-78.9,36.1121,35.3974
22:01:17,0.021472,-0.30256,-0.83936,0.892485,-0.48776,0.67067,-1.28037,24.15,-20.55,-78.45,24.15,-20.55,-78.45,24.15,-22.2,-78.9,32.9955,35.1909
22:01:17,0.029524,-0.282796,-0.832528,0.879743,-0.640185,0.701155,-1.34134,23.25,-22.05,-79.05,23.25,-22.05,-79.05,24.15,-22.2,-78.9,36.0826,35.1909
22:01:17,0.047824,-0.267424,-0.854488,0.896634,-0.6097,0.79261,-1.28037,24.15,-23.25,-78.45,24.15,-23.25,-78.45,24.15,-22.5,-78.9,36.5122,35.5743
22:01:17,0.05612,-0.279136,-0.876448,0.921535,-0.54873,0.6097,-1.28037,23.1,-22.8,-80.1,23.1,-22.8,-80.1,24.15,-22.65,-78.9,37.2255,35.7642
22:01:17,0.045384,-0.297436,-0.880108,0.930117,-0.48776,0.762125,-1.2194,23.85,-22.35,-78.75,23.85,-22.35,-78.75,24.15,-22.5,-78.75,35.7404,35.5743
22:01:17,0.023424,-0.313296,-0.864736,0.920039,-0.67067,0.73164,-1.28037,24.75,-21.75,-78.45,24.75,-21.75,-78.45,24.15,-22.35,-78.75,33.9086,35.3832
22:01:17,0.017812,-0.298656,-0.839604,0.891318,-0.54873,0.67067,-1.28037,25.05,-22.05,-79.35,25.05,-22.05,-79.35,24.15,-22.2,-78.75,33.9555,35.1909
22:01:17,0.03416,-0.277672,-0.82716,0.873191,-0.54873,0.67067,-1.2194,23.85,-22.35,-78.15,23.85,-22.35,-78.15,24.15,-22.35,-78.75,35.7404,35.3832
22:01:17,0.051728,-0.271816,-0.854732,0.898402,-0.48776,0.73164,-1.24988,23.7,-23.4,-77.7,23.7,-23.4,-77.7,24.15,-22.35,-78.45,37.2351,35.3832
22:01:17,0.057584,-0.289384,-0.88572,0.933573,-0.48776,0.73164,-1.28037,23.85,-21.15,-79.65,23.85,-21.15,-79.65,24.15,-22.35,-78.45,34.1664,35.3832
22:01:17,0.04392,-0.301096,-0.889136,0.939761,-0.42679,0.67067,-1.28037,23.4,-21.6,-77.7,23.4,-21.6,-77.7,24.15,-22.35,-78.45,35.3094,35.3832
22:01:17,0.023424,-0.308416,-0.861564,0.915402,-0.48776,0.6097,-1.2194,22.65,-22.65,-79.05,22.65,-22.65,-79.05,23.85,-22.5,-78.75,37.6,35.9317
22:01:18,0.017568,-0.295728,-0.835944,0.886886,-0.54873,0.73164,-1.28037,23.55,-22.05,-80.55,23.55,-22.05,-80.55,23.85,-22.35,-78.75,35.7159,35.7404
22:01:18,0.037088,-0.274744,-0.835212,0.880022,-0.48776,0.73164,-1.2194,23.85,-22.05,-80.55,23.85,-22.05,-80.55,23.85,-22.35,-78.75,35.3543,35.7404
22:01:18,0.05612,-0.272304,-0.86376,0.907403,-0.42679,0.79261,-1.28037,24.45,-21.75,-79.05,24.45,-21.75,-79.05,23.85,-22.05,-78.75,34.2553,35.3543
22:01:18,0.054412,-0.293532,-0.884744,0.933752,-0.54873,0.67067,-1.31086,24,-23.4,-79.5,24,-23.4,-79.5,23.85,-22.05,-78.75,36.8748,35.3543
22:01:18,0.03416,-0.309392,-0.877912,0.931461,-0.54873,0.79261,-1.28037,22.65,-22.35,-79.05,22.65,-22.35,-79.05,23.85,-22.35,-78.9,37.218,35.7404
22:01:18,0.01708,-0.303536,-0.844972,0.898,-0.6097,0.640185,-1.31086,22.95,-21.45,-79.35,22.95,-21.45,-79.35,23.85,-22.05,-79.05,35.6651,35.3543
22:01:18,0.027816,-0.28304,-0.831064,0.878381,-0.48776,0.73164,-1.28037,23.4,-21.9,-79.2,23.4,-21.9,-79.2,23.85,-22.05,-79.05,35.7035,35.3543
22:01:18,0.045628,-0.273036,-0.841068,0.885452,-0.54873,0.67067,-1.24988,24.3,-21.9,-78.9,24.3,-21.9,-78.9,23.85,-22.05,-79.05,34.6263,35.3543
22:01:18,0.053192,-0.279624,-0.870104,0.915478,-0.54873,0.79261,-1.2194,23.85,-21.15,-79.65,23.85,-21.15,-79.65,23.85,-22.05,-79.05,34.1664,35.3543
22:01:18,0.044896,-0.303536,-0.882792,0.934597,-0.54873,0.67067,-1.2194,24,-21.9,-78.3,24,-21.9,-78.3,23.85,-22.05,-79.05,34.9805,35.3543
22:01:18,0.015128,-0.311344,-0.861808,0.916448,-0.42679,0.67067,-1.2194,24.6,-21.9,-79.2,24.6,-21.9,-79.2,23.85,-21.9,-79.05,34.2769,35.1594
22:01:18,0.021716,-0.29646,-0.838628,0.889751,-0.518245,0.73164,-1.28037,24.3,-22.5,-80.1,24.3,-22.5,-80.1,23.85,-21.9,-79.05,35.3974,35.1594
22:01:18,0.04148,-0.27206,-0.838628,0.882629,-0.54873,0.762125,-1.24988,24.9,-21.9,-79.2,24.9,-21.9,-79.2,23.85,-21.9,-79.2,33.9322,35.1594
22:01:18,0.055144,-0.277672,-0.869616,0.914535,-0.54873,0.67067,-1.28037,23.4,-22.5,-79.5,23.4,-22.5,-79.5,23.85,-21.9,-79.2,36.4767,35.1594
22:01:18,0.046116,-0.299144,-0.88206,0.932547,-0.54873,0.701155,-1.28037,22.95,-22.35,-78.75,22.95,-22.35,-78.75,23.85,-21.9,-79.2,36.8412,35.1594
22:01:18,0.018788,-0.309148,-0.85644,0.910722,-0.579215,0.701155,-1.24988,25.35,-22.95,-79.05,25.35,-22.95,-79.05,23.85,-21.9,-79.2,34.7553,35.1594
22:01:18,0.019032,-0.289384,-0.833016,0.882055,-0.54873,0.67067,-1.2194,23.85,-22.35,-77.55,23.85,-22.35,-77.55,23.85,-21.9,-79.2,35.7404,35.1594
22:01:18,0.038308,-0.277428,-0.839116,0.884618,-0.457275,0.73164,-1.24988,23.7,-21.9,-79.8,23.7,-21.9,-79.8,23.85,-21.9,-79.2,35.3395,35.1594
22:01:18,0.05612,-0.27328,-0.869128,0.912806,-0.48776,0.73164,-1.2194,25.95,-21.75,-79.05,25.95,-21.75,-79.05,23.85,-21.9,-79.2,32.5681,35.1594
22:01:22,0.05612,-0.27328,-0.869128,0.912806,-0.48776,0.73164,-1.2194,25.95,-21.75,-79.05,25.95,-21.75,-79.05,23.85,-21.9,-79.2,32.5681,35.1594
22:01:22,0.018544,-0.306952,-0.859856,0.91319,-0.48776,0.67067,-1.28037,24.6,-22.5,-78.6,24.6,-22.5,-78.6,24,-21.9,-79.2,35.0471,34.9805
22:01:22,0.016592,-0.298168,-0.842288,0.89366,-0.6097,0.79261,-1.28037,24.15,-22.95,-79.65,24.15,-22.95,-79.65,24,-21.9,-79.2,36.1406,34.9805
22:01:22,0.020984,-0.288408,-0.821792,0.871184,-0.67067,0.73164,-1.2194,24.45,-22.35,-77.55,24.45,-22.35,-77.55,24.15,-21.9,-79.05,35.0308,34.8028
22:01:22,0.04514,-0.273036,-0.84424,0.888441,-0.579215,0.701155,-1.28037,24.15,-22.65,-78.75,24.15,-22.65,-78.75,24.15,-22.35,-79.05,35.7642,35.3832
22:01:22,0.054412,-0.285968,-0.878156,0.925147,-0.54873,0.73164,-1.24988,24.75,-22.95,-78.15,24.75,-22.95,-78.15,24.15,-22.35,-79.05,35.4389,35.3832
22:01:22,0.040016,-0.305,-0.883768,0.935774,-0.54873,0.67067,-1.28037,24.75,-22.05,-79.35,24.75,-22.05,-79.35,24.3,-22.05,-79.05,34.2981,34.8208
22:01:22,0.01952,-0.307928,-0.854,0.908029,-0.518245,0.67067,-1.28037,24.6,-23.4,-78.3,24.6,-23.4,-78.3,24.3,-22.35,-79.05,36.1679,35.2064
22:01:22,0.018056,-0.294264,-0.833504,0.884108,-0.54873,0.73164,-1.15843,25.35,-22.65,-77.85,25.35,-22.65,-77.85,24.45,-22.35,-78.9,34.3805,35.0308
22:01:22,0.039772,-0.274988,-0.844484,0.889018,-0.48776,0.67067,-1.28037,24.15,-21.75,-78.15,24.15,-21.75,-78.15,24.45,-22.35,-78.75,34.6069,35.0308
22:01:22,0.057584,-0.281332,-0.874008,0.919975,-0.48776,0.73164,-1.28037,23.55,-23.25,-79.05,23.55,-23.25,-79.05,24.45,-22.35,-78.75,37.2327,35.0308
22:01:22,0.042456,-0.303048,-0.88328,0.934786,-0.6097,0.73164,-1.28037,23.25,-22.05,-79.05,23.25,-22.05,-79.05,24.45,-22.35,-79.05,36.0826,35.0308
22:01:22,0.023668,-0.310612,-0.862296,0.916839,-0.579215,0.67067,-1.24988,24,-22.5,-78.3,24,-22.5,-78.3,24.3,-22.5,-78.75,35.7524,35.3974
22:01:22,0.020252,-0.291336,-0.832284,0.882034,-0.54873,0.640185,-1.34134,24.3,-21.9,-79.2,24.3,-21.9,-79.2,24.3,-22.35,-78.75,34.6263,35.2064
22:01:22,0.048312,-0.274012,-0.847656,0.892153,-0.579215,0.762125,-1.24988,24.15,-23.55,-79.05,24.15,-23.55,-79.05,24.15,-22.5,-78.75,36.8793,35.5743
22:01:22,0.060512,-0.2806,-0.875472,0.92133,-0.54873,0.6097,-1.2194,24.75,-22.05,-79.35,24.75,-22.05,-79.35,24.3,-22.35,-78.75,34.2981,35.2064
22:01:22,0.042944,-0.305732,-0.889136,0.941211,-0.579215,0.701155,-1.24988,24.3,-23.4,-78.6,24.3,-23.4,-78.6,24.3,-22.5,-78.75,36.5191,35.3974
22:01:23,0.019764,-0.306464,-0.854,0.907539,-0.518245,0.701155,-1.2194,23.1,-21,-78,23.1,-21,-78,24.3,-22.35,-78.6,34.8737,35.2064
22:01:23,0.01952,-0.28792,-0.828136,0.876977,-0.54873,0.73164,-1.2194,24.9,-22.8,-78.9,24.9,-22.8,-78.9,24.3,-22.5,-78.75,35.0792,35.3974
22:01:23,0.041968,-0.274012,-0.84302,0.887427,-0.48776,0.73164,-1.28037,25.35,-22.35,-78.75,25.35,-22.35,-78.75,24.45,-22.5,-78.75,34.0012,35.2217
22:01:23,0.054168,-0.280112,-0.866688,0.912439,-0.6097,0.67067,-1.28037,24.6,-22.5,-78.6,24.6,-22.5,-78.6,24.45,-22.5,-78.6,35.0471,35.2217
22:01:23,0.048556,-0.299876,-0.885232,0.935905,-0.54873,0.701155,-1.28037,23.4,-22.5,-80.1,23.4,-22.5,-80.1,24.3,-22.5,-78.75,36.4767,35.3974
22:01:23,0.021472,-0.307196,-0.858636,0.912188,-0.518245,0.67067,-1.28037,22.95,-22.65,-80.25,22.95,-22.65,-80.25,24.3,-22.5,-78.75,37.2231,35.3974
22:01:23,0.016592,-0.298168,-0.830088,0.882171,-0.48776,0.73164,-1.28037,22.8,-21.9,-78.9,22.8,-21.9,-78.9,24.3,-22.5,-78.75,36.4465,35.3974
22:01:23,0.03904,-0.280356,-0.835456,0.882106,-0.518245,0.73164,-1.24988,24.6,-22.5,-79.2,24.6,-22.5,-79.2,24.3,-22.5,-78.9,35.0471,35.3974
22:01:23,0.05734,-0.27938,-0.874252,0.919596,-0.640185,0.701155,-1.28037,22.5,-22.5,-79.5,22.5,-22.5,-79.5,24.3,-22.5,-78.9,37.6,35.3974
22:01:23,0.039284,-0.305,-0.881572,0.933669,-0.6097,0.67067,-1.28037,24,-22.5,-79.2,24,-22.5,-79.2,24.15,-22.5,-78.9,35.7524,35.5743
22:01:23,0.017812,-0.30622,-0.845704,0.899613,-0.42679,0.73164,-1.31086,24.3,-21.9,-78,24.3,-21.9,-78,24.15,-22.5,-78.9,34.6263,35.5743
22:01:23,0.023912,-0.28792,-0.827648,0.876625,-0.42679,0.73164,-1.28037,24.3,-23.1,-78,24.3,-23.1,-78,24.15,-22.5,-78.9,36.1498,35.5743
22:01:23,0.041236,-0.274744,-0.848144,0.892487,-0.579215,0.6097,-1.28037,22.8,-22.5,-78.6,22.8,-22.5,-78.6,24.15,-22.5,-78.9,37.2206,35.5743
22:01:23,0.055388,-0.284504,-0.878644,0.925217,-0.518245,0.67067,-1.28037,23.4,-21.9,-78.9,23.4,-21.9,-78.9,24.15,-22.5,-78.9,35.7035,35.5743
22:01:23,0.040992,-0.306952,-0.882304,0.935072,-0.48776,0.67067,-1.2194,24.75,-21.15,-78.75,24.75,-21.15,-78.75,24.3,-22.5,-78.9,33.1154,35.3974
22:01:23,0.020252,-0.307684,-0.855708,0.909569,-0.48776,0.73164,-1.24988,24,-23.4,-79.2,24,-23.4,-79.2,24.3,-22.5,-78.9,36.8748,35.3974
22:01:23,0.024156,-0.286456,-0.830088,0.878457,-0.48776,0.73164,-1.28037,24.9,-21.6,-79.8,24.9,-21.6,-79.8,24.3,-22.5,-78.9,33.5407,35.3974
